123-25-1,17
27554-26-3,17
131-17-9,17
1861-32-1,17
102-76-1,17
607-81-8,17
28553-12-0,17
840-65-3,17
131-11-3,17
119-06-2,17
4654-18-6,17
29091-21-2,18
121-14-2,18
63333-35-7,18
145-39-1,18
29091-05-2,18
121-82-4,18
5267-27-6,18
528-29-0,18
10199-85-6,18
97-00-7,18
18292-97-2,18
6393-42-6,18
8070-92-6,18
40487-42-1,18
2691-41-0,18
62924-70-3,18
1861-40-1,18
10202-92-3,18
5292-45-5,18
19406-51-0,18
8027-00-7,18
602-01-7,18
56207-39-7,18
616-72-8,18
70343-06-5,18
6284-83-9,18
3698-83-7,18
610-39-9,18
31638-89-8,18
99-35-4,18
618-85-9,18
13311-84-7,18
79622-59-6,18
618-87-1,18
100-25-4,18
619-15-8,18
619-50-1,18
1582-09-8,18
42087-80-9,18
55283-68-6,18
35572-78-2,18
1151-97-9,18
2486-13-7,18
606-20-2,18
33820-53-0,18
118-96-7,18
33629-47-9,18
33245-39-5,18
62441-54-7,18
99-65-0,18
57018-04-9,19
25311-71-1,19
470-90-6,19
13194-48-4,19
60-51-5,19
22224-92-6,19
128606-48-4,19
598-02-7,19
5871-17-0,19
121-75-5,19
13071-79-9,19
18181-70-9,19
8065-48-3,19
1080-32-6,19
2782-70-9,19
54593-83-8,19
55-38-9,19
24934-91-6,19
13593-03-8,19
2595-54-2,19
26087-47-8,19
756-80-9,19
97-17-6,19
786-19-6,19
18854-01-8,19
5598-13-0,19
5598-15-2,19
56-38-2,19
56-72-4,19
78-48-8,19
563-12-2,19
24151-93-7,19
10265-92-6,19
78-34-2,19
4824-78-6,19
333-41-5,19
640-15-3,19
38260-54-7,19
4104-14-7,19
953-17-3,19
14816-18-3,19
298-02-2,19
298-04-4,19
298-06-6,19
299-84-3,19
1757-18-2,19
3689-24-5,19
31218-83-4,19
944-22-9,19
115-90-2,19
35400-43-2,19
3244-90-4,19
327-98-0,19
34643-46-4,19
3309-68-0,19
2921-88-2,19
41198-08-7,19
21609-90-5,19
8022-00-2,19
95465-99-9,19
683-18-1,20
56-35-9,20
3590-84-9,20
1067-14-7,20
13231-90-8,20
1118-46-3,20
78-00-2,20
1461-22-9,20
818-08-6,20
597-64-8,20
1461-25-2,20
813-19-4,20
1067-29-4,20
688-73-3,20
10099-58-8,21
142-71-2,21
1338-02-9,21
77-92-9,21
10028-70-3,21
6080-56-4,21
1332-40-7,21
12447-61-9,21
4839-46-7,21
62-76-0,21
1120-44-1,21
3012-65-5,21
150-90-3,21
136-53-8,21
544-18-3,21
111-17-1,21
543-90-8,21
541-09-3,21
301-04-2,21
557-34-6,21
298-12-4,21
4075-81-4,21
1066-33-7,21
10476-85-4,21
39430-27-8,21
7791-20-0,21
1600-27-7,21
79-33-4,21
10025-73-7,21
110-16-7,21
12002-03-8,21
7758-94-3,21
20427-59-2,21
144-62-7,21
124-04-9,21
10402-15-0,21
100-21-0,21
12001-85-3,21
16039-53-5,21
2223-93-0,21
141-33-3,22
141-32-2,22
138-22-7,22
111-15-9,22
3006-82-4,22
822-16-2,22
106-63-8,22
140-11-4,22
688-84-6,22
120-51-4,22
822-12-8,22
140-88-5,22
53042-79-8,22
97-64-3,22
4301-50-2,22
629-25-4,22
61790-13-4,22
97-88-1,22
2156-97-0,22
2122-70-5,22
3295-94-1,22
105-37-3,22
109-87-5,22
22221-10-9,22
20711-10-8,22
60-29-7,22
110-19-0,22
110-50-9,22
109-60-4,22
109-21-7,22
352-87-4,22
2370-63-0,22
42588-37-4,22
28801-69-6,22
19766-89-3,22
693-65-2,22
2495-37-6,22
2499-95-8,22
5464-71-1,22
544-01-4,22
5437-45-6,22
763-69-9,22
5405-58-3,22
6283-86-9,22
141-78-6,22
628-63-7,22
93-89-0,22
111-82-0,22
111-91-1,22
123-86-4,22
123-66-0,22
142-92-7,22
65954-19-0,22
143-18-0,22
108-65-6,22
2720-73-2,22
122-70-3,22
41096-46-2,22
142-96-1,22
143-19-1,22
25306-75-6,23
123-72-8,23
1540-36-9,23
120-92-3,23
45206-91-5,23
3268-49-3,23
53939-28-9,23
693-54-9,23
821-55-6,23
78-92-2,23
110-43-0,23
111-30-8,23
123-54-6,23
124-25-4,23
123-42-2,23
502-56-7,23
112-12-9,23
107-87-9,23
93-91-4,23
123-38-6,23
110-12-3,23
78-93-3,23
462-18-0,23
111-13-7,23
6175-49-1,23
110-62-3,23
110-93-0,23
96-22-0,23
593-08-8,23
107-70-0,23
77-75-8,23
590-86-3,23
14898-79-4,23
66-25-1,23
77-74-7,23
51590-67-1,23
123-15-9,23
3944-76-1,23
106-68-3,23
108-10-1,23
96-17-3,23
107-41-5,23
591-78-6,23
36551-21-0,23
106-88-7,24
18472-87-2,24
22431-62-5,24
122-60-1,24
6980-18-3,24
87-72-9,24
828-00-2,24
2425-79-8,24
97-99-4,24
2443-39-2,24
4412-91-3,24
71751-41-2,24
104-67-6,24
2164-07-0,24
28434-01-7,24
106-89-8,24
2461-15-6,24
30171-80-3,24
66330-88-9,24
75-21-8,24
37248-47-8,24
110-88-3,24
106-91-2,24
57-92-1,24
81-81-2,24
2455-24-5,24
1338-41-6,24
556-52-5,24
106-92-3,24
83-79-4,24
556-67-2,24
15662-33-6,24
4437-85-8,24
145-73-3,24
3810-74-0,24
117-08-8,24
286-62-4,24
106-87-6,24
11121-48-5,24
52722-38-0,24
163520-33-0,24
100-79-8,24
108-62-3,24
1401-55-4,24
3984-22-3,24
148477-71-8,24
52508-35-7,24
525-82-6,24
9012-76-4,24
5234-68-4,24
120-62-7,24
2665-13-6,24
123-91-1,24
141-91-3,24
518-47-8,24
446-72-0,24
129-67-9,24
51596-11-3,24
51596-10-2,24
75-56-9,24
706-14-9,24
674-82-8,24
56073-10-0,24
131929-60-7,24
58-36-6,24
28300-74-5,24
27355-22-2,24
34723-82-5,24
109-99-9,24
138-52-3,24
58138-08-2,24
283594-90-1,24
11141-17-6,24
10453-86-8,24
50512-35-1,24
1746-01-6,24
19408-46-9,24
85-44-9,24
646-06-0,24
25377-73-5,24
57520-17-9,25
111-92-2,25
115-70-8,25
110-30-5,25
36362-09-1,25
15673-00-4,25
2869-34-3,25
2016-57-1,25
109-76-2,25
109-07-9,25
59-51-8,25
57157-80-9,25
110-73-6,25
34375-28-5,25
58842-20-9,25
947-04-6,25
109-85-3,25
109-89-7,25
4067-16-7,25
105-60-2,25
14321-27-8,25
111-86-4,25
33966-50-6,25
5813-64-9,25
2372-82-9,25
109-73-9,25
110-58-7,25
59-97-2,25
12122-67-7,25
6864-37-5,25
100-46-9,25
1191-39-5,25
78-96-6,25
110-91-8,25
53404-62-9,25
151-56-4,25
111-26-2,25
13952-84-6,25
7307-55-3,25
107-15-3,25
124-22-1,25
111-68-2,25
124-28-7,25
112-20-9,25
12427-38-2,25
143-16-8,25
78-90-0,25
54739-18-3,25
96-45-7,25
120-93-4,25
693-16-3,25
112-24-3,25
53404-47-0,25
140-31-8,25
107-45-9,25
2706-56-1,25
141-43-5,25
7209-38-3,25
51200-87-4,25
9006-42-2,25
52769-67-2,25
112-57-2,25
1477-55-0,25
107-11-9,25
124-02-7,25
18375-66-1,25
556-22-9,25
124-09-4,25
107-10-8,25
111-42-2,25
110-85-0,25
142-59-6,25
112-65-2,25
111-40-0,25
108-91-8,26
91-17-8,26
827-52-1,26
108-85-0,26
676-22-2,26
101-83-7,26
1647-16-1,26
13121-70-5,26
822-86-6,26
100-64-1,26
629-40-3,26
108-94-1,26
110-82-7,26
111-78-4,26
111-69-3,26
77-73-6,26
3066-71-5,26
119-64-2,26
110-83-8,26
496-11-7,26
3048-65-5,26
100-40-3,26
1502-22-3,26
498-66-8,26
1855-63-6,26
92-51-3,26
630-20-6,27
124-48-1,27
368-77-4,27
71-55-6,27
115-20-8,27
545-06-2,27
447-60-9,27
1717-00-6,27
75-89-8,27
306-83-2,27
79-34-5,27
454-89-7,27
56-23-5,27
127-90-2,27
811-97-2,27
75-47-8,27
302-17-0,27
57-15-8,27
67-66-3,27
75-34-3,27
67-72-1,27
402-31-3,27
335-67-1,27
920-66-1,27
75-27-4,27
75-25-2,27
76-13-1,27
85068-29-7,27
813-78-5,28
126-72-7,28
78-42-2,28
81591-81-3,28
107-49-3,28
126-73-8,28
126-22-7,28
8065-62-1,28
1113-02-6,28
7783-28-0,28
115-86-6,28
78-51-3,28
7700-17-6,28
70393-85-0,28
65695-97-8,28
62-73-7,28
1071-83-6,28
77182-82-2,28
115-96-8,28
791-28-6,28
75431-49-1,28
6923-22-4,28
7786-34-7,28
26544-23-0,28
2235-25-8,28
40465-66-5,28
2540-82-1,28
2439-99-8,28
14802-03-0,28
29761-21-5,28
39148-24-8,28
299-86-5,28
300-76-5,28
38641-94-0,28
1330-78-5,28
38638-05-0,28
101-02-0,28
301-12-2,28
152-16-9,28
30560-19-1,28
52316-55-9,28
25155-23-1,28
34364-42-6,28
3383-96-8,28
306-52-5,28
13674-87-8,28
1754-58-1,28
16672-87-0,28
50957-96-5,28
13171-21-6,28
52-68-6,28
96300-97-9,28
141-66-2,28
96300-95-7,28
1445-75-6,28
25954-13-6,28
512-56-1,28
26967-76-0,28
868-85-9,28
141776-32-1,29
145701-21-9,29
90982-32-4,29
97780-06-8,29
82097-50-5,29
94125-34-5,29
50723-80-3,29
136849-15-5,29
98967-40-9,29
93697-74-6,29
122931-48-0,29
83055-99-6,29
122836-35-5,29
122548-33-8,29
144550-36-7,29
147150-35-4,29
41267-43-0,29
25057-89-0,29
101200-48-0,29
120162-55-2,29
64902-72-3,29
412928-75-7,29
100784-20-1,29
74222-97-2,29
208465-21-8,29
12715-61-6,29
79277-27-3,29
173159-57-4,29
104040-78-0,29
74223-64-6,29
57-68-1,29
111991-09-4,29
219714-96-2,29
181274-17-9,29
181274-15-7,29
86209-51-0,29
27955-94-8,30
2446-69-7,30
3923-52-2,30
620-92-8,30
14938-35-3,30
123-31-9,30
599-64-4,30
123-11-5,30
101-84-8,30
123-07-9,30
84852-15-3,30
843-55-0,30
92-69-3,30
13826-35-2,30
1806-26-4,30
6807-17-6,30
1319-77-3,30
10031-82-0,30
831-82-3,30
67-36-7,30
150-19-6,30
90-15-3,30
104-43-8,30
767-00-0,30
108-95-2,30
645-56-7,30
2491-38-5,30
108-46-3,30
25154-52-3,30
95-48-7,30
104-40-5,30
108-68-9,30
135-19-3,30
92-88-6,30
106-44-5,30
1126-79-0,30
99-76-3,30
150-76-5,30
99-71-8,30
127-66-2,30
150-78-7,30
99-96-7,30
1987-50-4,30
1879-09-0,31
75-91-2,31
75-86-5,31
98-82-8,31
96-76-4,31
25675-28-9,31
27193-28-8,31
108-67-8,31
487-68-3,31
141-93-5,31
75-65-0,31
25103-58-6,31
2409-55-4,31
25013-16-5,31
80-43-3,31
115-19-5,31
80-46-6,31
95-65-8,31
1634-04-4,31
95-63-6,31
764-13-6,31
95-47-6,31
119-47-1,31
19715-19-6,31
98-51-1,31
107-47-1,31
732-26-3,31
98-54-4,31
1482-15-1,31
25321-09-9,31
29553-26-2,31
95-87-4,31
120-95-6,31
6842-15-5,31
1746-23-2,31
4130-42-1,31
4253-89-8,31
2416-94-6,31
67-63-0,31
526-73-8,31
5510-99-6,31
527-60-6,31
99-87-6,31
6165-51-1,31
110-06-5,31
88-60-8,31
1330-20-7,31
88-18-6,31
106-42-3,31
6001-64-5,31
600-36-2,31
576-26-1,31
128-37-0,31
526-75-0,31
2219-82-1,31
89-83-8,31
105-67-9,31
83-26-1,31
140-66-9,31
529-19-1,31
89-72-5,31
138-93-2,32
2008-41-5,32
2465-27-2,32
137-26-8,32
33089-61-1,32
137-29-1,32
100-10-7,32
102-08-9,32
14324-55-1,32
62850-32-2,32
632-22-4,32
148-18-5,32
137-42-8,32
99-97-8,32
556-61-6,32
15339-36-3,32
15263-53-3,32
6164-98-3,32
8004-87-3,32
14433-76-2,32
2437-29-8,32
137-41-7,32
62-55-5,32
6203-18-5,32
137-30-4,32
136-23-2,32
807-20-5,32
14484-64-1,32
121-69-7,32
28249-77-6,32
533-74-4,32
128-04-1,32
2782-91-4,32
25769-03-3,32
1929-77-7,32
1114-71-2,32
2556-42-5,32
97-77-8,32
128-03-0,32
97-74-5,32
759-94-4,32
2212-67-1,32
1134-23-2,32
75-57-0,32
53404-60-7,32
85785-20-2,32
61-73-4,32
569-64-2,32
75-50-3,32
2303-17-5,32
5683-33-0,32
52888-80-9,32
79-20-9,33
96-33-3,33
540-88-5,33
75-98-9,33
85-34-7,33
2439-00-1,33
79-31-2,33
108-05-4,33
5536-61-8,33
127-20-8,33
1129-35-7,33
1126-46-1,33
22228-82-6,33
80-62-6,33
3486-35-9,33
62-74-8,33
79-41-4,33
554-13-2,33
62-38-4,33
110-44-1,33
7446-81-3,33
383-63-1,33
385-00-2,33
2905-69-3,33
563-68-8,33
4655-34-9,33
137-40-6,33
65-85-0,33
14437-17-3,33
650-51-1,33
98-73-7,33
75-99-0,33
50-30-6,33
50-31-7,33
631-64-1,33
506-87-6,33
99-94-5,33
631-61-8,33
513-77-9,33
513-78-0,33
532-32-1,33
64-19-7,33
64-18-6,33
515-84-4,33
22898-01-7,33
144-55-8,33
497-19-8,33
50-65-7,34
17109-36-3,34
56840-61-0,34
6099-79-2,34
42576-02-3,34
88-75-5,34
88-85-7,34
99-28-5,34
4920-77-8,34
13411-16-0,34
616-73-9,34
616-86-4,34
329-71-5,34
118-95-6,34
485-31-4,34
98434-34-5,34
311-45-5,34
3204-27-1,34
298-00-0,34
88-30-2,34
52-51-7,34
96-96-8,34
96-91-3,34
91-23-6,34
13181-17-4,34
82-71-3,34
100-02-7,34
1836-77-7,34
1836-75-5,34
6448-95-9,34
654-66-0,34
51-28-5,34
22532-72-5,34
17589-66-1,34
534-52-1,34
573-56-8,34
50594-66-6,34
2104-64-5,34
1420-04-8,34
973-21-7,34
2463-84-5,34
500-28-7,34
77501-63-4,34
126-11-4,34
88-89-1,34
554-84-7,34
122-14-5,34
620-88-2,34
119-34-6,34
89-64-5,34
39145-47-6,34
42874-03-3,34
700-38-9,34
36335-67-8,34
15128-82-2,34
555-03-3,34
8067-98-9,34
42454-06-8,34
201742-26-9,34
62476-59-9,34
10043-52-4,35
7758-89-6,35
1336-21-6,35
7787-47-5,35
7699-45-8,35
7790-86-5,35
7786-30-3,35
12125-02-9,35
10025-82-8,35
7447-40-7,35
7447-39-4,35
1305-62-0,35
7783-90-6,35
7550-35-8,35
1313-82-2,35
10112-91-1,35
10108-64-2,35
7446-70-0,35
51312-24-4,35
12040-57-2,35
7772-99-8,35
7487-94-7,35
12125-01-8,35
7447-41-8,35
7726-95-6,35
12062-24-7,35
16941-12-1,35
7758-95-4,35
7789-43-7,35
7646-85-7,35
7647-15-6,35
16721-80-5,35
7647-17-8,35
7646-79-9,35
1344-67-8,35
1344-81-6,35
7681-82-5,35
7647-01-0,35
7647-14-5,35
7681-11-0,35
7681-49-4,35
7705-08-0,35
7718-54-9,35
16903-35-8,35
10361-37-2,35
15244-36-7,36
7757-83-7,36
7487-88-9,36
7446-20-0,36
66-27-3,36
7446-18-6,36
7446-14-2,36
10045-89-3,36
10043-67-1,36
7720-78-7,36
2795-39-3,36
142-87-0,36
10124-36-4,36
27774-13-6,36
14644-61-2,36
13462-86-7,36
7783-36-0,36
5896-54-8,36
7757-82-6,36
7785-87-7,36
77-78-1,36
7758-99-8,36
7786-81-4,36
37222-66-5,36
7775-27-1,36
13510-49-1,36
7631-90-5,36
10043-01-3,36
7778-18-9,36
7782-63-0,36
29457-72-5,36
655-76-5,36
10343-61-0,36
55072-57-6,36
10124-43-3,36
7733-02-0,36
10141-00-1,36
13597-44-9,36
151-21-3,36
62-50-0,36
7778-80-5,36
10028-22-5,36
7772-98-7,36
2386-53-0,36
7758-98-7,36
10045-94-0,37
693-21-0,37
13138-45-9,37
7761-88-8,37
10102-44-0,37
7697-37-2,37
7632-00-0,37
13548-38-4,37
6484-52-2,37
13826-65-8,37
10022-68-1,37
10141-05-6,37
13597-99-4,37
55-63-0,37
3251-23-8,37
10031-43-3,37
7631-99-4,37
10099-74-8,37
7779-88-6,37
7782-86-7,37
10325-94-7,37
10102-06-4,37
10124-37-5,37
7757-79-1,37
108-87-2,38
110-54-3,38
2243-27-8,38
22037-97-4,38
99-82-1,38
110-81-6,38
111-25-1,38
109-65-9,38
2437-25-4,38
591-21-9,38
629-19-6,38
54576-32-8,38
544-40-1,38
5395-75-5,38
629-04-9,38
538-68-1,38
629-97-0,38
1678-91-7,38
138-86-3,38
1120-21-4,38
124-18-5,38
63449-39-8,38
124-11-8,38
142-82-5,38
123-35-3,38
4779-86-6,38
122-40-7,38
111-47-7,38
42152-47-6,38
103-65-1,38
112-41-4,38
41122-70-7,38
5989-27-5,38
590-66-9,38
56348-39-1,38
111-65-9,38
27519-02-4,38
56348-40-4,38
13389-42-9,38
104-51-8,38
112-29-8,38
589-90-2,38
111-85-3,38
111-83-1,38
583-57-3,38
111-66-0,38
55949-38-7,39
6602-32-0,39
6636-78-8,39
14338-32-0,39
100-43-6,39
92-84-2,39
4685-14-7,39
462-08-8,39
2176-62-7,39
14548-46-0,39
59756-60-4,39
4916-57-8,39
6515-38-4,39
499-83-2,39
500-22-1,39
504-24-5,39
504-29-0,39
91-22-5,39
60168-88-9,39
877-43-0,39
104-90-5,39
4214-79-3,39
84087-01-4,39
124495-18-7,39
10380-28-6,39
13481-25-9,39
109-06-8,39
100-70-9,39
14548-45-9,39
148-24-3,39
97886-45-8,39
31557-34-3,39
16879-02-0,39
1122-54-9,39
100-55-0,39
253-52-1,39
74115-24-5,39
2545-60-0,39
100-54-9,39
95737-68-1,39
17781-31-6,39
2859-67-8,39
18368-63-3,39
108-89-4,39
260-94-6,39
1910-42-5,39
100-71-0,39
100-69-6,39
1929-82-4,39
7091-57-8,39
150114-71-9,39
3558-69-8,39
108-99-6,39
939-23-1,39
69806-34-4,39
769-28-8,39
119-65-3,39
110-86-1,39
10500-57-9,39
95-64-7,40
102-06-7,40
104-42-7,40
98-50-0,40
92-87-5,40
106-40-1,40
104-13-2,40
101-14-4,40
87-62-7,40
87-59-2,40
100-61-8,40
101-77-9,40
108-69-0,40
97-39-2,40
101-80-4,40
104-94-9,40
95-51-2,40
95-53-4,40
108-45-2,40
95-68-1,40
91-94-1,40
91-59-8,40
95-70-5,40
106-50-3,40
95-76-1,40
95-78-3,40
95-80-7,40
90-30-2,40
103-69-5,40
95-55-6,40
95-54-5,40
101-96-2,40
95-82-9,40
1076-46-6,40
102-27-2,40
99-88-7,40
108-18-9,40
90-04-0,40
108-42-9,40
106-47-8,40
793-24-8,40
95-81-8,40
106-49-0,40
62-53-3,40
598-74-3,40
75-64-9,40
2894-51-1,40
75-31-0,40
3096-70-6,40
74-89-5,40
16245-79-7,40
626-43-7,40
527-20-8,40
133-11-9,40
348-54-9,40
3481-20-7,40
133-90-4,40
371-40-4,40
134-20-3,40
620-93-9,40
372-19-0,40
70-69-9,40
119-93-7,40
634-67-3,40
393-39-5,40
1484-26-0,40
39905-57-2,40
634-83-3,40
634-93-5,40
459-59-6,40
636-30-6,40
554-00-7,40
122-39-4,40
479-27-6,40
536-90-3,40
37529-30-9,40
2840-28-0,40
123-30-8,40
20103-09-7,40
591-27-5,40
603-34-9,40
589-16-2,40
1954-81-0,40
2479-46-1,40
7745-89-3,40
771-60-8,40
24544-04-5,40
2357-47-3,40
615-65-6,40
589-09-3,40
768-94-5,40
5922-60-1,40
2243-62-1,40
23504-07-6,41
59669-26-0,41
6988-21-2,41
55814-41-0,41
23135-22-0,41
23422-53-9,41
149877-41-8,41
3766-81-2,41
55406-53-6,41
68989-02-6,41
66332-96-5,41
65-45-2,41
141517-21-7,41
51-79-6,41
8065-36-9,41
103-90-2,41
4849-32-5,41
55792-61-5,41
10605-21-7,41
13684-63-4,41
143390-89-0,41
13684-56-5,41
81405-85-8,41
64-00-6,41
22781-23-3,41
614-80-2,41
122-42-9,41
25171-63-5,41
79127-80-3,41
23564-05-8,41
63-25-2,41
16669-59-3,41
16752-77-5,41
1111-78-0,41
315-18-4,41
12407-86-2,41
2439-77-2,41
951-42-8,41
57837-19-1,41
621-42-1,41
24579-73-5,41
2686-99-9,41
87-17-2,41
25606-41-1,41
57966-95-7,41
1646-88-4,41
87130-20-9,41
2032-65-7,41
15299-99-7,41
16118-49-3,41
161050-58-4,41
72490-01-8,41
133408-50-1,41
87674-68-8,41
2032-59-9,41
1563-66-2,41
114-26-1,41
116-06-3,41
65281-77-8,42
53-16-7,42
65281-76-7,42
1335-46-2,42
596-85-0,42
126-81-8,42
5835-26-7,42
127-27-5,42
127-91-3,42
57055-39-7,42
57055-38-6,42
57-63-6,42
6362-80-7,42
584-79-2,42
57960-19-7,42
464-45-9,42
103-05-9,42
80-56-8,42
80-52-4,42
65733-16-6,42
7212-44-4,42
16060-78-9,42
16219-75-3,42
79-92-5,42
79-77-6,42
32388-55-9,42
70-38-2,42
302-79-4,42
17553-86-5,42
28434-00-6,42
26532-22-9,42
1945-53-5,42
98-55-5,42
11070-44-3,42
78-70-6,42
78-59-1,42
23031-36-9,42
1740-19-8,42
3772-55-2,42
115-31-1,42
40596-80-3,42
68-22-4,42
471-77-2,42
514-10-3,42
40596-69-8,42
666-84-2,42
10281-53-5,42
10293-06-8,42
471-74-9,42
475-20-7,42
50-28-2,42
12002-53-8,42
464-49-3,42
464-48-2,42
4602-84-0,42
470-82-6,42
99-54-7,43
86-57-7,43
99-30-9,43
99-55-8,43
100-14-1,43
98-95-3,43
99-61-6,43
99-99-0,43
100-01-6,43
99-52-5,43
5465-65-6,43
552-89-6,43
578-46-1,43
577-19-5,43
3209-22-1,43
89-63-4,43
570-24-1,43
89-62-3,43
5522-43-0,43
555-16-8,43
350-30-1,43
350-46-9,43
88-72-2,43
88-73-3,43
892-21-7,43
88-74-4,43
100-00-5,43
619-72-7,43
75-52-5,43
82-68-8,43
603-83-8,43
6361-21-3,43
83-42-1,43
7166-19-0,43
619-80-7,43
619-24-9,43
1222-98-6,43
117-18-0,43
119-32-4,43
121-87-9,43
121-73-3,43
30030-25-2,44
107-07-3,44
96-13-9,44
107-06-2,44
1871-57-4,44
107-14-2,44
103-50-4,44
79-00-5,44
556-82-1,44
627-30-5,44
6317-18-6,44
107-18-6,44
563-47-3,44
35691-65-7,44
107-27-7,44
628-76-2,44
927-74-2,44
1667-10-3,44
96-18-4,44
107-19-7,44
107-05-1,44
109-70-6,44
109-64-8,44
110-56-5,44
110-75-8,44
142-28-9,44
78-83-1,44
78-87-5,44
764-01-2,44
76334-36-6,44
96-23-1,44
100-51-6,44
100-44-7,44
6117-91-5,44
542-75-6,44
127-00-4,44
111-44-4,44
106-93-4,44
64-17-5,44
123-88-6,44
106-94-5,44
623-25-6,44
107-20-0,44
760-23-6,44
1192-52-5,45
4979-32-2,45
51707-55-2,45
41814-78-2,45
85-41-6,45
73250-68-7,45
128-44-9,45
22509-74-6,45
98886-44-3,45
77-67-8,45
2527-66-4,45
26172-55-4,45
2634-33-5,45
26530-20-1,45
78587-05-0,45
2682-20-4,45
2687-94-7,45
2687-96-9,45
27605-76-1,45
10004-44-1,45
17796-82-6,45
2939-80-2,45
732-11-6,45
113-48-4,45
33813-20-6,45
15922-78-8,45
95-33-0,45
95-32-9,45
95-31-8,45
1484-13-5,45
41205-21-4,45
64359-81-5,45
932-16-1,45
13463-41-7,45
130000-40-7,45
60-56-0,45
872-50-4,45
57369-32-1,45
5394-18-3,45
135158-54-2,45
82633-79-2,45
133-07-3,45
133-06-2,45
623-15-4,46
83-34-1,46
484-47-9,46
132-65-0,46
2866-43-5,46
1929-88-0,46
693-93-6,46
271-89-6,46
132-64-9,46
693-98-1,46
496-16-2,46
149-30-4,46
955-83-9,46
872-31-1,46
827-43-0,46
15045-43-9,46
625-86-5,46
133-32-4,46
948-65-2,46
95-15-8,46
95-16-9,46
113158-40-0,46
716-79-0,46
148-79-8,46
131341-86-1,46
109-97-7,46
86-74-8,46
205-39-0,46
2492-26-4,46
51207-31-9,46
110-02-1,46
122454-29-9,46
22720-75-8,46
5331-91-9,46
2034-22-2,46
110-00-9,46
21564-17-0,46
20662-84-4,46
2896-70-0,47
229977-93-9,47
173584-44-6,47
29235-71-0,47
7747-35-5,47
77732-09-3,47
105779-78-0,47
29232-93-7,47
3179-90-6,47
309-43-3,47
314-40-9,47
57-62-5,47
79-57-2,47
32809-16-8,47
2058-46-0,47
57-43-2,47
72963-72-5,47
87546-18-7,47
59720-42-2,47
21087-64-9,47
2244-21-5,47
2310-17-0,47
108-80-5,47
2893-78-9,47
12771-68-5,47
86-50-0,47
131807-57-3,47
2451-62-9,47
2642-71-9,47
131860-33-8,47
188489-07-8,47
96489-71-3,47
839-90-7,47
83588-43-6,47
243973-20-8,47
5902-51-2,47
57-41-0,47
23103-98-2,47
76578-14-8,47
1837-57-6,47
2787-91-9,47
2814-20-2,47
110488-70-5,47
83-88-5,47
104098-49-9,47
87-90-1,47
7696-12-0,47
179101-81-6,47
77-71-4,47
17804-35-2,47
10025-91-9,47
60-41-3,47
2403-88-5,47
57-33-0,47
330-95-0,47
50471-44-8,47
82697-71-0,47
66441-23-4,47
51235-04-2,47
81335-77-5,47
93106-60-6,47
82560-54-1,47
40220-08-4,47
136191-64-5,47
51580-86-0,47
82558-50-7,47
14698-29-4,47
1405-41-0,47
123312-89-0,47
5217-47-0,47
4208-80-4,47
439-14-5,47
81335-37-7,47
114-07-8,47
4501-00-2,47
134605-64-4,47
69-57-8,47
88678-67-5,47
123343-16-8,47
51963-82-7,47
134-30-5,47
103361-09-7,47
69327-76-0,47
94-62-2,47
114311-32-9,47
57-24-9,47
5395-50-6,47
1397-94-0,47
100646-51-3,47
71283-80-2,47
100986-85-4,47
53404-19-6,47
67-45-8,47
62732-91-6,47
357-57-3,47
69377-81-7,47
81334-34-1,47
81052-29-1,47
361377-29-9,47
52829-07-9,47
66-22-8,47
71-73-8,47
64-75-5,47
81510-83-0,47
119-12-0,47
1025-15-6,47
91-53-2,47
153233-91-1,47
120928-09-8,47
111-03-5,48
51938-25-1,48
122-99-6,48
34398-01-1,48
77-99-6,48
2074-67-1,48
9002-92-0,48
60-24-2,48
9002-93-1,48
9003-13-8,48
9004-81-3,48
77-85-0,48
20427-84-3,48
901-44-0,48
110-65-6,48
525-66-6,48
110-80-5,48
9016-45-9,48
9036-19-5,48
109-59-1,48
110-63-4,48
818-61-1,48
1471-17-6,48
107-21-1,48
79-14-1,48
109-86-4,48
24938-91-8,48
111-76-2,48
999-61-1,48
111-77-3,48
4457-71-0,48
56539-66-3,48
27306-79-2,48
111-90-0,48
26635-92-7,48
112-27-6,48
112-34-5,48
26027-38-3,48
57-55-6,48
3547-33-9,48
111-46-6,48
143-22-6,48
25322-69-4,48
7580-85-0,48
868-77-9,48
1520-78-1,49
7440-36-0,49
1327-53-3,49
1135-99-5,49
1520-77-0,49
76-87-9,49
595-90-4,49
75-60-5,49
13356-08-6,49
594-27-4,49
124-65-2,49
75-74-1,49
753-73-1,49
639-58-7,49
1066-45-1,49
1317-36-8,49
668-34-8,49
1303-33-9,49
1314-87-0,49
1309-64-4,49
379-52-2,49
13911-65-4,49
